solID,perfQ,#changes,pas,reliability
13,-0.16577708052935566,9.94,13.0,0.05479511495039677
24,-0.09549911866947787,5.36,12.0,-0.8770654479411379
44,-0.14122056634993782,7.949999999999999,13.0,-0.8353241493699862
48,-0.140558650802929,9.149999999999999,12.0,-0.45121473034392534
66,-0.19174896863365753,14.069999999999999,13.0,-0.7556867410117986
72,-0.17928435314724153,18.669999999999998,9.0,-0.7623102422322836
82,-0.12607071986506,7.35,11.0,-0.054054314195478126
94,-0.21772800630006667,12.27,6.0,0.6420246003906538
98,-0.13822128407929057,7.35,12.0,-0.06676948197547805
110,-0.13024189753870694,10.95,12.0,-0.8372337831361926
122,-0.0321524522224869,5.99,11.0,-0.38082621714048326
126,-0.17454225489497413,12.079999999999998,8.0,-0.2583813714398994
134,-0.03458951686797908,4.89,12.0,-0.4941564400243006
142,-0.040944817528264434,4.54,12.0,0.05479511495039687
154,-0.1546431644117456,10.19,13.0,-0.8343903991940714
158,-0.17928435314724153,18.669999999999998,9.0,-0.7623102422322836
