solID,perfQ,#changes,pas,reliability
0,-0.11570060908306092,11.919999999999998,8.0,-0.574133339341637
22,-0.16295236429365248,13.280000000000001,12.0,-0.7629400706184797
40,-0.18015207076789766,11.29,6.0,-0.5565854827273046
46,-0.24889967420429832,3.44,11.0,-0.053648821626273935
54,-0.18316820594266744,8.01,13.0,-0.6397717403975036
66,-0.04361723753889059,5.99,12.0,-0.25397629076848427
76,-0.1546100224871303,10.82,12.0,-0.7629400706184797
94,-0.15037070342157266,10.82,13.0,-0.8439291864948251
106,-0.2043592683302671,7.82,12.0,-0.4665319188273172
114,-0.0954969473868132,10.28,12.0,-0.876087238963862
116,-0.12662062638701516,7.0,13.0,-0.7049574182460163
118,-0.2749998388982885,8.139999999999999,12.0,-0.4830204495994341
122,-0.1027273728540777,6.5,12.0,-0.7900386575690657
130,-0.03868020897872302,5.8,11.0,-0.8320006804541172
142,-0.03868020897872302,5.8,11.0,-0.8320006804541172
152,-0.24889967420429832,3.44,11.0,-0.053648821626273935
