solID,operation,target,to,where
3,UMLCloneNode,container-sso,container-sso_zsfikevitj,
3,Move_Component_New_Node,Admin-user,New-Node_xwkmtrcqev,
3,UMLCloneNode,container-station,container-station_osmyhuxzgt,
3,Move_Operation_New_Component_New_Node,login,New-Component_uwvddasxot,New-Node_vrkuailniz
5,UMLCloneNode,container-ticket-info,container-ticket-info_hsdapimhyn,
5,UMLCloneNode,container-admin-user,container-admin-user_whfvzkduts,
5,Move_Component_New_Node,Travel-plan,New-Node_eyczczpxct,
5,UMLCloneNode,container-station,container-station_fztubgoiiz,
6,UMLCloneNode,container-travel-plan,container-travel-plan_ccvltutflp,
6,UMLCloneNode,container-admin-user,container-admin-user_izlsxgimni,
6,Move_Operation_New_Component_New_Node,verify,New-Component_qskvtkznlc,New-Node_aztkfaqyvx
6,Move_Operation_New_Component_New_Node,getByID,New-Component_apxaoedbon,New-Node_aydeexwsvq
10,Move_Operation_Component,updateUser,Login,
10,UMLCloneNode,container-login,container-login_poywajndzt,
10,Move_Operation_New_Component_New_Node,getByID,New-Component_zigezoebod,New-Node_etvhprfqtz
10,Move_Component_New_Node,Rebook,New-Node_ibtwwbweap,
32,UMLCloneNode,container-sso,container-sso_zsfikevitj,
32,Move_Component_New_Node,Admin-user,New-Node_xwkmtrcqev,
32,UMLCloneNode,container-station,container-station_osmyhuxzgt,
32,Move_Operation_New_Component_New_Node,login,New-Component_uwvddasxot,New-Node_vrkuailniz
54,UMLCloneNode,container-sso,container-sso_eirjfriifd,
54,Move_Operation_New_Component_New_Node,updateUser,New-Component_auadqeypok,New-Node_gtmmtgxull
54,Move_Operation_New_Component_New_Node,modify,New-Component_crnwtrhzjn,New-Node_pwghxpkmrp
54,Move_Component_New_Node,New-Component_auadqeypok,New-Node_bldeomuvvl,
58,UMLCloneNode,container-ticket-info,container-ticket-info_hsdapimhyn,
58,UMLCloneNode,container-admin-user,container-admin-user_whfvzkduts,
58,Move_Component_New_Node,Travel-plan,New-Node_eyczczpxct,
58,UMLCloneNode,container-station,container-station_fztubgoiiz,
62,UMLCloneNode,container-ticket-info,container-ticket-info_hsdapimhyn,
62,UMLCloneNode,container-admin-user,container-admin-user_whfvzkduts,
62,Move_Operation_Component,generate,Travel-plan,
62,UMLCloneNode,container-station,container-station_fztubgoiiz,
76,UMLCloneNode,container-ticket-info,container-ticket-info_hsdapimhyn,
76,UMLCloneNode,container-admin-user,container-admin-user_whfvzkduts,
76,Move_Operation_Component,generate,Travel-plan,
76,UMLCloneNode,container-station,container-station_fztubgoiiz,
77,UMLCloneNode,container-sso,container-sso_eirjfriifd,
77,Move_Operation_New_Component_New_Node,getByID,New-Component_zunmxkxjhh,New-Node_dogueqovts
77,Move_Operation_New_Component_New_Node,modify,New-Component_crnwtrhzjn,New-Node_pwghxpkmrp
77,Move_Component_New_Node,New-Component_auadqeypok,New-Node_bldeomuvvl,
81,UMLCloneNode,container-ticket-info,container-ticket-info_hsdapimhyn,
81,UMLCloneNode,container-admin-user,container-admin-user_whfvzkduts,
81,Move_Component_New_Node,Travel-plan,New-Node_eyczczpxct,
81,UMLCloneNode,container-station,container-station_fztubgoiiz,
88,Move_Operation_Component,updateUser,Login,
88,UMLCloneNode,container-login,container-login_poywajndzt,
88,Move_Operation_New_Component_New_Node,getByID,New-Component_zigezoebod,New-Node_etvhprfqtz
88,Move_Component_New_Node,Rebook,New-Node_ibtwwbweap,
96,Move_Operation_New_Component_New_Node,generate,New-Component_jtdopcwpol,New-Node_wbaovjlert
96,Move_Operation_New_Component_New_Node,updateUser,New-Component_auadqeypok,New-Node_gtmmtgxull
96,Move_Operation_New_Component_New_Node,modify,New-Component_crnwtrhzjn,New-Node_pwghxpkmrp
96,Move_Component_New_Node,New-Component_auadqeypok,New-Node_bldeomuvvl,
97,UMLCloneNode,container-travel-plan,container-travel-plan_ccvltutflp,
97,UMLCloneNode,container-admin-user,container-admin-user_izlsxgimni,
97,Move_Operation_New_Component_New_Node,verify,New-Component_qskvtkznlc,New-Node_aztkfaqyvx
97,Move_Operation_New_Component_New_Node,getByID,New-Component_apxaoedbon,New-Node_aydeexwsvq
101,UMLCloneNode,New-Node_pkmqetmmhg,New-Node_pkmqetmmhg_nhajyovazl,
101,Move_Operation_New_Component_New_Node,updateUser,New-Component_auadqeypok,New-Node_gtmmtgxull
101,Move_Operation_New_Component_New_Node,modify,New-Component_crnwtrhzjn,New-Node_pwghxpkmrp
101,Move_Component_New_Node,New-Component_auadqeypok,New-Node_bldeomuvvl,
104,UMLCloneNode,container-ticket-info,container-ticket-info_hsdapimhyn,
104,UMLCloneNode,container-admin-user,container-admin-user_whfvzkduts,
104,Move_Operation_Component,generate,Travel-plan,
104,UMLCloneNode,container-station,container-station_fztubgoiiz,
