solID,perfQ,#changes,pas,reliability
144,-0.058823978505165436,6.78,1.0,-0.7901958966077715
178,-0.15357865784020494,10.469999999999999,1.0,-0.4365061605627286
204,-0.2387551198998065,15.15,1.0,-0.6256225168614167
220,-0.0851470265977587,6.59,1.0,-0.7856969869064596
226,-0.0851470265977587,6.59,1.0,-0.7856969869064596
230,-0.21293009280379566,11.48,0.0,-0.6668027526077714
242,-0.2387546881217562,15.15,1.0,-0.6538685768614166
246,-0.14066178336542898,10.469999999999999,0.0,-0.6549264169064596
248,-0.01385300373027977,4.54,1.0,-0.7856351775909902
252,-0.058823978505165436,6.78,1.0,-0.7901958966077715
256,-0.10802770570516232,8.01,0.0,-0.7926611286077715
260,-0.2387551198998065,15.15,1.0,-0.6256225168614167
262,-0.1298309399211282,4.35,1.0,-0.778540750045043
264,-0.21293009280379566,11.48,0.0,-0.6668027526077714
268,-0.2387546881217562,15.15,1.0,-0.6538685768614166
272,-0.2387546881217562,18.62,0.0,-0.5242465168614167
