solID,perfQ,#changes,pas,reliability
196,-0.05883101907095728,8.229999999999999,1.0,-0.8465975606077715
198,-0.14400000878671673,8.83,0.0,-0.6549264169064596
206,-0.14400000878671673,8.83,0.0,-0.6549264169064596
216,-0.12110762929822683,2.9,1.0,-0.5242465168614167
220,-0.08517647937495203,7.82,1.0,-0.7845484769064596
224,-0.17993115870999152,4.35,1.0,-0.6256225168614167
232,-0.17644084436133434,17.39,1.0,-0.709834860045043
234,-0.08350739120451983,7.82,0.0,-0.6549264169064596
242,-0.17993115870999152,4.35,1.0,-0.6256225168614167
246,-0.05883101907095728,8.229999999999999,1.0,-0.8465975606077715
250,-0.17826207053955934,7.82,0.0,-0.5242465168614167
258,-0.17826207053955934,7.82,0.0,-0.5242465168614167
262,-0.17644084436133434,17.39,1.0,-0.709834860045043
266,-0.12110762929822683,2.9,1.0,-0.5242465168614167
270,-0.08517647937495203,7.82,1.0,-0.7845484769064596
274,-0.08350739120451983,7.82,0.0,-0.6549264169064596
