problem_name,q_indicator,value
nsgaii-train-ticket-bytime-900000,SPREAD,0.6306746022998846
nsgaii-train-ticket-bytime-900000,IGD+,0.16121871764351312
nsgaii-train-ticket-bytime-900000,IGD,0.12799651013304938
nsgaii-train-ticket-bytime-900000,EP,0.3543019003347913
nsgaii-train-ticket-bytime-900000,HV,0.3246590639576995
nsgaii-train-ticket-bytime-900000,GSPREAD,0.5963343536020049
nsgaii-train-ticket-bytime-900000,SPREAD,0.6306746022998846
nsgaii-train-ticket-bytime-900000,IGD+,0.16121871764351312
nsgaii-train-ticket-bytime-900000,IGD,0.12799651013304938
nsgaii-train-ticket-bytime-900000,EP,0.3543019003347913
nsgaii-train-ticket-bytime-900000,HV,0.3246590639576995
nsgaii-train-ticket-bytime-900000,GSPREAD,0.5963343536020049
nsgaii-train-ticket-bytime-900000,SPREAD,0.6306746022998846
nsgaii-train-ticket-bytime-900000,IGD+,0.16121871764351312
nsgaii-train-ticket-bytime-900000,IGD,0.12799651013304938
nsgaii-train-ticket-bytime-900000,EP,0.3543019003347913
nsgaii-train-ticket-bytime-900000,HV,0.3246590639576995
nsgaii-train-ticket-bytime-900000,GSPREAD,0.5963343536020049
nsgaii-train-ticket-bytime-900000,SPREAD,0.6306746022998846
nsgaii-train-ticket-bytime-900000,IGD+,0.16121871764351312
nsgaii-train-ticket-bytime-900000,IGD,0.12799651013304938
nsgaii-train-ticket-bytime-900000,EP,0.3543019003347913
nsgaii-train-ticket-bytime-900000,HV,0.3246590639576995
nsgaii-train-ticket-bytime-900000,GSPREAD,0.5963343536020049
nsgaii-train-ticket-bytime-900000,SPREAD,0.6306746022998846
nsgaii-train-ticket-bytime-900000,IGD+,0.16121871764351312
nsgaii-train-ticket-bytime-900000,IGD,0.12799651013304938
nsgaii-train-ticket-bytime-900000,EP,0.3543019003347913
nsgaii-train-ticket-bytime-900000,HV,0.3246590639576995
nsgaii-train-ticket-bytime-900000,GSPREAD,0.5963343536020049
nsgaii-train-ticket-bytime-900000,SPREAD,0.6306746022998846
nsgaii-train-ticket-bytime-900000,IGD+,0.16121871764351312
nsgaii-train-ticket-bytime-900000,IGD,0.12799651013304938
nsgaii-train-ticket-bytime-900000,EP,0.3543019003347913
nsgaii-train-ticket-bytime-900000,HV,0.3246590639576995
nsgaii-train-ticket-bytime-900000,GSPREAD,0.5963343536020049
nsgaii-train-ticket-bytime-900000,SPREAD,0.587797367575916
nsgaii-train-ticket-bytime-900000,IGD+,0.047716804709700585
nsgaii-train-ticket-bytime-900000,IGD,0.47159075162740244
nsgaii-train-ticket-bytime-900000,EP,0.13666821008308283
nsgaii-train-ticket-bytime-900000,HV,0.6475023650996321
nsgaii-train-ticket-bytime-900000,GSPREAD,0.7720612192224025
nsgaii-train-ticket-bytime-900000,SPREAD,0.587797367575916
nsgaii-train-ticket-bytime-900000,IGD+,0.047716804709700585
nsgaii-train-ticket-bytime-900000,IGD,0.47159075162740244
nsgaii-train-ticket-bytime-900000,EP,0.13666821008308283
nsgaii-train-ticket-bytime-900000,HV,0.6475023650996321
nsgaii-train-ticket-bytime-900000,GSPREAD,0.7720612192224025
nsgaii-train-ticket-bytime-900000,SPREAD,0.587797367575916
nsgaii-train-ticket-bytime-900000,IGD+,0.047716804709700585
nsgaii-train-ticket-bytime-900000,IGD,0.47159075162740244
nsgaii-train-ticket-bytime-900000,EP,0.13666821008308283
nsgaii-train-ticket-bytime-900000,HV,0.6475023650996321
nsgaii-train-ticket-bytime-900000,GSPREAD,0.7720612192224025
nsgaii-train-ticket-bytime-900000,SPREAD,0.587797367575916
nsgaii-train-ticket-bytime-900000,IGD+,0.047716804709700585
nsgaii-train-ticket-bytime-900000,IGD,0.47159075162740244
nsgaii-train-ticket-bytime-900000,EP,0.13666821008308283
nsgaii-train-ticket-bytime-900000,HV,0.6475023650996321
nsgaii-train-ticket-bytime-900000,GSPREAD,0.7720612192224025
nsgaii-train-ticket-bytime-900000,SPREAD,0.587797367575916
nsgaii-train-ticket-bytime-900000,IGD+,0.047716804709700585
nsgaii-train-ticket-bytime-900000,IGD,0.47159075162740244
nsgaii-train-ticket-bytime-900000,EP,0.13666821008308283
nsgaii-train-ticket-bytime-900000,HV,0.6475023650996321
nsgaii-train-ticket-bytime-900000,GSPREAD,0.7720612192224025
nsgaii-train-ticket-bytime-900000,SPREAD,0.587797367575916
nsgaii-train-ticket-bytime-900000,IGD+,0.047716804709700585
nsgaii-train-ticket-bytime-900000,IGD,0.47159075162740244
nsgaii-train-ticket-bytime-900000,EP,0.13666821008308283
nsgaii-train-ticket-bytime-900000,HV,0.6475023650996321
nsgaii-train-ticket-bytime-900000,GSPREAD,0.7720612192224025
