solID,perfQ,#changes,pas,reliability
5716,-0.17647066723361127,16.16,1.0,-0.8465975606077715
5744,-0.1764407653630172,8.96,1.0,-0.8465975606077715
5484,-0.1764407653630172,8.96,1.0,-0.8465975606077715
5584,-0.11764705882352941,5.99,1.0,-0.8729755606077715
5588,-0.11761723595125251,5.99,1.0,-0.8465975606077715
5596,-0.11761723595125251,15.34,1.0,-0.8465975606077715
5600,-0.11761723595125251,8.14,1.0,-0.8465975606077715
5608,-0.11761723595125251,8.14,1.0,-0.8465975606077715
5612,-0.1764407653630172,11.739999999999998,1.0,-0.6179147000450429
5614,-0.1764407653630172,8.96,1.0,-0.8465975606077715
5622,-0.11764713782184655,15.34,1.0,-0.8465975606077715
5626,-0.1764407653630172,8.96,1.0,-0.8465975606077715
5630,-0.11761723595125251,15.34,1.0,-0.8465975606077715
5636,-0.11761723595125251,5.99,1.0,-0.8465975606077715
5642,-0.11761723595125251,8.14,1.0,-0.8465975606077715
5654,-0.11761723595125251,8.14,1.0,-0.8465975606077715
