solID,perfQ,#changes,pas,reliability
5380,-0.1764407653630172,7.82,1.0,-0.8465975606077715
5388,-0.1764407653630172,7.82,1.0,-0.8465975606077715
5406,-0.1764407653630172,6.81,1.0,-0.8465975606077715
5414,-0.1764407653630172,6.81,1.0,-0.8465975606077715
5420,-0.1764407653630172,6.81,1.0,-0.8465975606077715
5524,-0.1764407653630172,7.82,1.0,-0.8465975606077715
5528,-0.1764407653630172,7.82,1.0,-0.8465975606077715
5534,-0.1764407653630172,6.81,1.0,-0.8465975606077715
5542,-0.1764407653630172,6.81,1.0,-0.8465975606077715
5544,-0.1764407653630172,9.049999999999999,1.0,-0.8465975606077715
5550,-0.1764407653630172,6.81,1.0,-0.8465975606077715
5562,-0.1764407653630172,7.82,1.0,-0.8465975606077715
5566,-0.1764407653630172,5.36,1.0,-0.8465975606077715
5084,-0.11790518037388859,5.99,1.0,-0.5195276605627286
5138,-0.11790518037388859,5.99,1.0,-0.5195276605627286
5410,-0.11790518037388859,5.99,1.0,-0.5195276605627286
