solID,perfQ,#changes,pas,reliability
6,-0.1764710200133444,8.01,1.0,-0.2268751300000001
15,-0.1764407653630172,9.15,1.0,-0.8465975606077715
32,-0.1764710200133444,8.01,1.0,-0.2268751300000001
106,-0.1764407653630172,9.15,1.0,-0.8465975606077715
110,-0.1764710200133444,8.01,1.0,-0.2268751300000001
111,-0.1764407653630172,9.15,1.0,-0.8465975606077715
119,-0.1764407653630172,9.15,1.0,-0.8465975606077715
169,-0.13146986958644868,5.8,1.0,-0.8420368415909902
172,-0.1764407653630172,9.15,1.0,-0.8465975606077715
180,-0.1764407653630172,9.15,1.0,-0.8465975606077715
182,-0.1764407653630172,9.15,1.0,-0.8465975606077715
191,-0.1764407653630172,9.15,1.0,-0.8465975606077715
248,-0.1764407653630172,9.15,1.0,-0.8465975606077715
252,-0.1764710200133444,8.01,1.0,-0.2268751300000001
256,-0.11740094236768053,14.979999999999999,0.0,-0.5280368505627285
257,-0.1764407653630172,9.15,1.0,-0.8465975606077715
