solID,perfQ,#changes,pas,reliability
1,-0.10873195029338734,9.15,17.0,-0.8935099686885105
4,-0.31354257457997947,6.779999999999999,13.0,-0.8353592856612794
6,-0.1343850443281198,12.27,7.0,-0.07948789491880259
7,-0.15850647736301043,12.05,12.0,-0.758508547339351
8,-0.17934726930781814,9.15,12.0,-0.7578927316305174
15,-0.14970797997650145,9.940000000000001,11.0,-0.5173862219064265
58,-0.125981597908237,9.94,12.0,-0.8755833087310451
62,-0.16740034407583604,14.159999999999998,11.0,-0.5135211051490247
68,-0.10873195029338734,9.15,17.0,-0.8935099686885105
74,-0.125981597908237,9.94,12.0,-0.8755833087310451
82,-0.125981597908237,9.94,12.0,-0.8755833087310451
86,-0.17934726930781814,9.15,12.0,-0.7578927316305175
90,-0.16740034407583604,14.159999999999998,11.0,-0.5135211051490247
92,-0.10873195029338734,9.15,17.0,-0.8935099686885105
108,-0.16740034407583604,14.159999999999998,11.0,-0.5135211051490247
124,-0.14970797997650145,9.940000000000001,11.0,-0.5173862219064265
