problem_name,q_indicator,value
spea2-train-ticket-bytime-1800000,SPREAD,0.5824259058242311
spea2-train-ticket-bytime-1800000,IGD+,0.1523827290172002
spea2-train-ticket-bytime-1800000,IGD,0.12887952760056054
spea2-train-ticket-bytime-1800000,EP,0.43814455605101016
spea2-train-ticket-bytime-1800000,HV,0.31828904973625893
spea2-train-ticket-bytime-1800000,GSPREAD,0.6920166462921069
spea2-train-ticket-bytime-1800000,SPREAD,0.5824259058242311
spea2-train-ticket-bytime-1800000,IGD+,0.1523827290172002
spea2-train-ticket-bytime-1800000,IGD,0.12887952760056054
spea2-train-ticket-bytime-1800000,EP,0.43814455605101016
spea2-train-ticket-bytime-1800000,HV,0.31828904973625893
spea2-train-ticket-bytime-1800000,GSPREAD,0.6920166462921069
spea2-train-ticket-bytime-1800000,SPREAD,0.5824259058242311
spea2-train-ticket-bytime-1800000,IGD+,0.1523827290172002
spea2-train-ticket-bytime-1800000,IGD,0.12887952760056054
spea2-train-ticket-bytime-1800000,EP,0.43814455605101016
spea2-train-ticket-bytime-1800000,HV,0.31828904973625893
spea2-train-ticket-bytime-1800000,GSPREAD,0.6920166462921069
spea2-train-ticket-bytime-1800000,SPREAD,0.5824259058242311
spea2-train-ticket-bytime-1800000,IGD+,0.1523827290172002
spea2-train-ticket-bytime-1800000,IGD,0.12887952760056054
spea2-train-ticket-bytime-1800000,EP,0.43814455605101016
spea2-train-ticket-bytime-1800000,HV,0.31828904973625893
spea2-train-ticket-bytime-1800000,GSPREAD,0.6920166462921069
spea2-train-ticket-bytime-1800000,SPREAD,0.5824259058242311
spea2-train-ticket-bytime-1800000,IGD+,0.1523827290172002
spea2-train-ticket-bytime-1800000,IGD,0.12887952760056054
spea2-train-ticket-bytime-1800000,EP,0.43814455605101016
spea2-train-ticket-bytime-1800000,HV,0.31828904973625893
spea2-train-ticket-bytime-1800000,GSPREAD,0.6920166462921069
spea2-train-ticket-bytime-1800000,SPREAD,0.5824259058242311
spea2-train-ticket-bytime-1800000,IGD+,0.1523827290172002
spea2-train-ticket-bytime-1800000,IGD,0.12887952760056054
spea2-train-ticket-bytime-1800000,EP,0.43814455605101016
spea2-train-ticket-bytime-1800000,HV,0.31828904973625893
spea2-train-ticket-bytime-1800000,GSPREAD,0.6920166462921069
spea2-train-ticket-bytime-1800000,SPREAD,0.6451664968608719
spea2-train-ticket-bytime-1800000,IGD+,0.04047819386444012
spea2-train-ticket-bytime-1800000,IGD,0.4721255700650688
spea2-train-ticket-bytime-1800000,EP,0.2275544636667849
spea2-train-ticket-bytime-1800000,HV,0.6236226683766707
spea2-train-ticket-bytime-1800000,GSPREAD,0.851188986876187
spea2-train-ticket-bytime-1800000,SPREAD,0.6451664968608719
spea2-train-ticket-bytime-1800000,IGD+,0.04047819386444012
spea2-train-ticket-bytime-1800000,IGD,0.4721255700650688
spea2-train-ticket-bytime-1800000,EP,0.2275544636667849
spea2-train-ticket-bytime-1800000,HV,0.6236226683766707
spea2-train-ticket-bytime-1800000,GSPREAD,0.851188986876187
spea2-train-ticket-bytime-1800000,SPREAD,0.6451664968608719
spea2-train-ticket-bytime-1800000,IGD+,0.04047819386444012
spea2-train-ticket-bytime-1800000,IGD,0.4721255700650688
spea2-train-ticket-bytime-1800000,EP,0.2275544636667849
spea2-train-ticket-bytime-1800000,HV,0.6236226683766707
spea2-train-ticket-bytime-1800000,GSPREAD,0.851188986876187
spea2-train-ticket-bytime-1800000,SPREAD,0.6451664968608719
spea2-train-ticket-bytime-1800000,IGD+,0.04047819386444012
spea2-train-ticket-bytime-1800000,IGD,0.4721255700650688
spea2-train-ticket-bytime-1800000,EP,0.2275544636667849
spea2-train-ticket-bytime-1800000,HV,0.6236226683766707
spea2-train-ticket-bytime-1800000,GSPREAD,0.851188986876187
spea2-train-ticket-bytime-1800000,SPREAD,0.6451664968608719
spea2-train-ticket-bytime-1800000,IGD+,0.04047819386444012
spea2-train-ticket-bytime-1800000,IGD,0.4721255700650688
spea2-train-ticket-bytime-1800000,EP,0.2275544636667849
spea2-train-ticket-bytime-1800000,HV,0.6236226683766707
spea2-train-ticket-bytime-1800000,GSPREAD,0.851188986876187
spea2-train-ticket-bytime-1800000,SPREAD,0.6451664968608719
spea2-train-ticket-bytime-1800000,IGD+,0.04047819386444012
spea2-train-ticket-bytime-1800000,IGD,0.4721255700650688
spea2-train-ticket-bytime-1800000,EP,0.2275544636667849
spea2-train-ticket-bytime-1800000,HV,0.6236226683766707
spea2-train-ticket-bytime-1800000,GSPREAD,0.851188986876187
