problem_name,q_indicator,value
spea2-simplified-cocome-bytime-900000,SPREAD,0.5684219538156015
spea2-simplified-cocome-bytime-900000,IGD+,0.16315145070314924
spea2-simplified-cocome-bytime-900000,IGD,0.0344232692416697
spea2-simplified-cocome-bytime-900000,EP,0.29166666666666663
spea2-simplified-cocome-bytime-900000,HV,0.3068985440286918
spea2-simplified-cocome-bytime-900000,GSPREAD,0.5568502793425678
spea2-simplified-cocome-bytime-900000,SPREAD,0.5684219538156015
spea2-simplified-cocome-bytime-900000,IGD+,0.16315145070314924
spea2-simplified-cocome-bytime-900000,IGD,0.0344232692416697
spea2-simplified-cocome-bytime-900000,EP,0.29166666666666663
spea2-simplified-cocome-bytime-900000,HV,0.3068985440286918
spea2-simplified-cocome-bytime-900000,GSPREAD,0.5568502793425678
spea2-simplified-cocome-bytime-900000,SPREAD,0.5684219538156015
spea2-simplified-cocome-bytime-900000,IGD+,0.16315145070314924
spea2-simplified-cocome-bytime-900000,IGD,0.0344232692416697
spea2-simplified-cocome-bytime-900000,EP,0.29166666666666663
spea2-simplified-cocome-bytime-900000,HV,0.3068985440286918
spea2-simplified-cocome-bytime-900000,GSPREAD,0.5568502793425678
spea2-simplified-cocome-bytime-900000,SPREAD,0.5684219538156015
spea2-simplified-cocome-bytime-900000,IGD+,0.16315145070314924
spea2-simplified-cocome-bytime-900000,IGD,0.0344232692416697
spea2-simplified-cocome-bytime-900000,EP,0.29166666666666663
spea2-simplified-cocome-bytime-900000,HV,0.3068985440286918
spea2-simplified-cocome-bytime-900000,GSPREAD,0.5568502793425678
spea2-simplified-cocome-bytime-900000,SPREAD,0.5684219538156015
spea2-simplified-cocome-bytime-900000,IGD+,0.16315145070314924
spea2-simplified-cocome-bytime-900000,IGD,0.0344232692416697
spea2-simplified-cocome-bytime-900000,EP,0.29166666666666663
spea2-simplified-cocome-bytime-900000,HV,0.3068985440286918
spea2-simplified-cocome-bytime-900000,GSPREAD,0.5568502793425678
spea2-simplified-cocome-bytime-900000,SPREAD,0.5684219538156015
spea2-simplified-cocome-bytime-900000,IGD+,0.16315145070314924
spea2-simplified-cocome-bytime-900000,IGD,0.0344232692416697
spea2-simplified-cocome-bytime-900000,EP,0.29166666666666663
spea2-simplified-cocome-bytime-900000,HV,0.3068985440286918
spea2-simplified-cocome-bytime-900000,GSPREAD,0.5568502793425678
spea2-simplified-cocome-bytime-900000,SPREAD,0.9583047430097487
spea2-simplified-cocome-bytime-900000,IGD+,1.9003326810947012
spea2-simplified-cocome-bytime-900000,IGD,0.28937818092778295
spea2-simplified-cocome-bytime-900000,EP,1.7342943963039628
spea2-simplified-cocome-bytime-900000,HV,0.0
spea2-simplified-cocome-bytime-900000,GSPREAD,0.7268841849661019
spea2-simplified-cocome-bytime-900000,SPREAD,0.9583047430097487
spea2-simplified-cocome-bytime-900000,IGD+,1.9003326810947012
spea2-simplified-cocome-bytime-900000,IGD,0.28937818092778295
spea2-simplified-cocome-bytime-900000,EP,1.7342943963039628
spea2-simplified-cocome-bytime-900000,HV,0.0
spea2-simplified-cocome-bytime-900000,GSPREAD,0.7268841849661019
spea2-simplified-cocome-bytime-900000,SPREAD,0.9583047430097487
spea2-simplified-cocome-bytime-900000,IGD+,1.9003326810947012
spea2-simplified-cocome-bytime-900000,IGD,0.28937818092778295
spea2-simplified-cocome-bytime-900000,EP,1.7342943963039628
spea2-simplified-cocome-bytime-900000,HV,0.0
spea2-simplified-cocome-bytime-900000,GSPREAD,0.7268841849661019
spea2-simplified-cocome-bytime-900000,SPREAD,0.9583047430097487
spea2-simplified-cocome-bytime-900000,IGD+,1.9003326810947012
spea2-simplified-cocome-bytime-900000,IGD,0.28937818092778295
spea2-simplified-cocome-bytime-900000,EP,1.7342943963039628
spea2-simplified-cocome-bytime-900000,HV,0.0
spea2-simplified-cocome-bytime-900000,GSPREAD,0.7268841849661019
spea2-simplified-cocome-bytime-900000,SPREAD,0.9583047430097487
spea2-simplified-cocome-bytime-900000,IGD+,1.9003326810947012
spea2-simplified-cocome-bytime-900000,IGD,0.28937818092778295
spea2-simplified-cocome-bytime-900000,EP,1.7342943963039628
spea2-simplified-cocome-bytime-900000,HV,0.0
spea2-simplified-cocome-bytime-900000,GSPREAD,0.7268841849661019
spea2-simplified-cocome-bytime-900000,SPREAD,0.9583047430097487
spea2-simplified-cocome-bytime-900000,IGD+,1.9003326810947012
spea2-simplified-cocome-bytime-900000,IGD,0.28937818092778295
spea2-simplified-cocome-bytime-900000,EP,1.7342943963039628
spea2-simplified-cocome-bytime-900000,HV,0.0
spea2-simplified-cocome-bytime-900000,GSPREAD,0.7268841849661019
