problem_name,q_indicator,value
pesa2-train-ticket-bytime-3600000,SPREAD,0.5671263448474779
pesa2-train-ticket-bytime-3600000,IGD+,0.13252721508500515
pesa2-train-ticket-bytime-3600000,IGD,0.1274426073601485
pesa2-train-ticket-bytime-3600000,EP,0.3543010771496228
pesa2-train-ticket-bytime-3600000,HV,0.34990766550662683
pesa2-train-ticket-bytime-3600000,GSPREAD,0.7967712986887235
pesa2-train-ticket-bytime-3600000,SPREAD,0.5671263448474779
pesa2-train-ticket-bytime-3600000,IGD+,0.13252721508500515
pesa2-train-ticket-bytime-3600000,IGD,0.1274426073601485
pesa2-train-ticket-bytime-3600000,EP,0.3543010771496228
pesa2-train-ticket-bytime-3600000,HV,0.34990766550662683
pesa2-train-ticket-bytime-3600000,GSPREAD,0.7967712986887235
pesa2-train-ticket-bytime-3600000,SPREAD,0.5671263448474779
pesa2-train-ticket-bytime-3600000,IGD+,0.13252721508500515
pesa2-train-ticket-bytime-3600000,IGD,0.1274426073601485
pesa2-train-ticket-bytime-3600000,EP,0.3543010771496228
pesa2-train-ticket-bytime-3600000,HV,0.34990766550662683
pesa2-train-ticket-bytime-3600000,GSPREAD,0.7967712986887235
pesa2-train-ticket-bytime-3600000,SPREAD,0.5671263448474779
pesa2-train-ticket-bytime-3600000,IGD+,0.13252721508500515
pesa2-train-ticket-bytime-3600000,IGD,0.1274426073601485
pesa2-train-ticket-bytime-3600000,EP,0.3543010771496228
pesa2-train-ticket-bytime-3600000,HV,0.34990766550662683
pesa2-train-ticket-bytime-3600000,GSPREAD,0.7967712986887235
pesa2-train-ticket-bytime-3600000,SPREAD,0.5671263448474779
pesa2-train-ticket-bytime-3600000,IGD+,0.13252721508500515
pesa2-train-ticket-bytime-3600000,IGD,0.1274426073601485
pesa2-train-ticket-bytime-3600000,EP,0.3543010771496228
pesa2-train-ticket-bytime-3600000,HV,0.34990766550662683
pesa2-train-ticket-bytime-3600000,GSPREAD,0.7967712986887235
pesa2-train-ticket-bytime-3600000,SPREAD,0.5671263448474779
pesa2-train-ticket-bytime-3600000,IGD+,0.13252721508500515
pesa2-train-ticket-bytime-3600000,IGD,0.1274426073601485
pesa2-train-ticket-bytime-3600000,EP,0.3543010771496228
pesa2-train-ticket-bytime-3600000,HV,0.34990766550662683
pesa2-train-ticket-bytime-3600000,GSPREAD,0.7967712986887235
pesa2-train-ticket-bytime-3600000,SPREAD,0.6354484713708621
pesa2-train-ticket-bytime-3600000,IGD+,0.01886212437825529
pesa2-train-ticket-bytime-3600000,IGD,0.47175883823688053
pesa2-train-ticket-bytime-3600000,EP,0.12425595238095237
pesa2-train-ticket-bytime-3600000,HV,0.7010813691753437
pesa2-train-ticket-bytime-3600000,GSPREAD,0.9107816139057796
pesa2-train-ticket-bytime-3600000,SPREAD,0.6354484713708621
pesa2-train-ticket-bytime-3600000,IGD+,0.01886212437825529
pesa2-train-ticket-bytime-3600000,IGD,0.47175883823688053
pesa2-train-ticket-bytime-3600000,EP,0.12425595238095237
pesa2-train-ticket-bytime-3600000,HV,0.7010813691753437
pesa2-train-ticket-bytime-3600000,GSPREAD,0.9107816139057796
pesa2-train-ticket-bytime-3600000,SPREAD,0.6354484713708621
pesa2-train-ticket-bytime-3600000,IGD+,0.01886212437825529
pesa2-train-ticket-bytime-3600000,IGD,0.47175883823688053
pesa2-train-ticket-bytime-3600000,EP,0.12425595238095237
pesa2-train-ticket-bytime-3600000,HV,0.7010813691753437
pesa2-train-ticket-bytime-3600000,GSPREAD,0.9107816139057796
pesa2-train-ticket-bytime-3600000,SPREAD,0.6354484713708621
pesa2-train-ticket-bytime-3600000,IGD+,0.01886212437825529
pesa2-train-ticket-bytime-3600000,IGD,0.47175883823688053
pesa2-train-ticket-bytime-3600000,EP,0.12425595238095237
pesa2-train-ticket-bytime-3600000,HV,0.7010813691753437
pesa2-train-ticket-bytime-3600000,GSPREAD,0.9107816139057796
pesa2-train-ticket-bytime-3600000,SPREAD,0.6354484713708621
pesa2-train-ticket-bytime-3600000,IGD+,0.01886212437825529
pesa2-train-ticket-bytime-3600000,IGD,0.47175883823688053
pesa2-train-ticket-bytime-3600000,EP,0.12425595238095237
pesa2-train-ticket-bytime-3600000,HV,0.7010813691753437
pesa2-train-ticket-bytime-3600000,GSPREAD,0.9107816139057796
pesa2-train-ticket-bytime-3600000,SPREAD,0.6354484713708621
pesa2-train-ticket-bytime-3600000,IGD+,0.01886212437825529
pesa2-train-ticket-bytime-3600000,IGD,0.47175883823688053
pesa2-train-ticket-bytime-3600000,EP,0.12425595238095237
pesa2-train-ticket-bytime-3600000,HV,0.7010813691753437
pesa2-train-ticket-bytime-3600000,GSPREAD,0.9107816139057796
