solID,perfQ,#changes,pas,reliability
5550,-0.13146994858476582,9.27,0.0,-0.7841346015909902
5556,-0.1314996924587256,18.62,0.0,-0.7841346015909902
5560,-0.22622491901657177,10.28,1.0,-0.7841346015909902
5578,-0.13146994858476582,9.27,0.0,-0.7841346015909902
5614,-0.12310760091230556,5.99,0.0,-0.34567696
5616,-0.16740138960480708,9.27,1.0,-0.7841346015909902
5650,-0.22622491901657177,10.28,1.0,-0.7841346015909902
5662,-0.13146994858476582,9.27,0.0,-0.7841346015909902
5666,-0.22622491901657177,10.28,1.0,-0.7841346015909902
5670,-0.22622491901657177,10.28,1.0,-0.7841346015909902
5692,-0.13147023968153226,7.82,1.0,-0.7841346015909902
5694,-0.11761258915417086,5.99,1.0,-0.713131692045043
5700,-0.13696023454750175,7.0,0.0,-0.4199767015459472
5704,-0.17644113545810078,7.82,1.0,-0.709834860045043
5712,-0.16740138960480708,9.27,1.0,-0.7841346015909902
5720,-0.13147023968153226,6.8100000000000005,1.0,-0.7796892600450429
