solID,perfQ,#changes,pas,reliability
298,-0.1314996924587256,5.8,1.0,-0.8684148415909902
330,-0.14328454048656813,13.41,0.0,-0.2907685168614166
334,-0.1314996924587256,5.8,1.0,-0.8684148415909902
342,-0.15878898935528585,9.15,3.0,-0.5246737543127286
350,-0.14328454048656813,13.41,0.0,-0.2907685168614166
358,-0.1799237344050635,10.469999999999999,1.0,-0.6572064456564596
378,-0.1799237344050635,10.469999999999999,1.0,-0.6572064456564596
388,-0.21239431385364088,11.48,1.0,-0.6602047793577714
392,-0.08446720798223362,9.459999999999999,0.0,-0.4215390868614166
404,-0.1535707844418762,9.02,1.0,-0.6602047793577714
408,-0.1535707844418762,9.02,1.0,-0.6602047793577714
412,-0.15878898935528585,9.15,3.0,-0.5246737543127286
416,-0.11761763688780327,5.359999999999999,1.0,-0.6588074205627286
426,-0.21240173815856891,19.82,1.0,-0.6602047793577714
428,-0.08446720798223362,9.459999999999999,0.0,-0.4215390868614166
430,-0.11761763688780327,5.359999999999999,1.0,-0.6588074205627286
