solID,perfQ,#changes,pas,reliability
1105,-0.17993115870999152,12.93,0.0,-0.5242465168614167
1107,-0.05882389950684829,5.55,1.0,-0.7912570182077715
1111,-0.1535483858745273,15.21,1.0,-0.7909815056077715
1114,-0.1535483858745273,15.21,1.0,-0.7909815056077715
1123,-0.12110762929822683,4.35,1.0,-0.5242465168614167
1127,-0.1535483858745273,15.21,1.0,-0.7909815056077715
1130,-0.05882389950684829,5.55,1.0,-0.7912570182077715
1139,-0.1535483858745273,15.21,1.0,-0.7909815056077715
1146,-0.1535483858745273,15.21,1.0,-0.7909815056077715
1147,-0.1535483858745273,15.21,1.0,-0.7909815056077715
1150,-0.05882389950684829,5.55,1.0,-0.7912570182077715
1151,-0.05882389950684829,5.55,1.0,-0.7912570182077715
1152,-0.05882389950684829,5.55,1.0,-0.7912570182077715
1153,-0.17993115870999152,12.93,0.0,-0.5242465168614167
1174,-0.05882389950684829,5.55,1.0,-0.7912570182077715
1175,-0.11765491857780559,5.36,1.0,-0.6588074205627286
