solID,operation,target,to,where
12,UMLCloneNode,BarCodeScanner,BarCodeScanner_cbcbdjlnxb,
12,Move_Component_New_Node,Enterprise,New-Node_mxappdfthr,
12,UMLCloneNode,CashDeskPC,CashDeskPC_cicrdsbtks,
12,UMLCloneNode,LightDisplay,LightDisplay_sxzblleuyv,
58,Move_Operation_Component,rollInReceivedOrder,GUIStore,
58,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_jrthhndgtp,New-Node_vlxvlkqtug
58,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_uelilmxxli,New-Node_pmzysjjajm
58,UMLCloneNode,EnterpriseServer,EnterpriseServer_eykklixyfh,
80,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_flzyttlzvq,New-Node_etgdwzcejw
80,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_jrthhndgtp,New-Node_vlxvlkqtug
80,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_uelilmxxli,New-Node_pmzysjjajm
80,UMLCloneNode,EnterpriseServer,EnterpriseServer_eykklixyfh,
140,UMLCloneNode,CashDeskPC,CashDeskPC_uujkbisipb,
140,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
140,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
140,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
184,Move_Operation_Component,saleStartedEvent,Reporting,
184,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
184,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
184,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
204,Move_Operation_Component,createReport,AppStore,
204,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_zweyvwogfb,New-Node_mqcdfvdvrb
204,Move_Component_New_Node,Inventory,New-Node_itenkjebyi,
204,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_clzkmmuxgl,New-Node_xotrefjccs
212,Move_Operation_Component,rollInReceivedOrder,GUIStore,
212,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_jrthhndgtp,New-Node_vlxvlkqtug
212,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_uelilmxxli,New-Node_pmzysjjajm
212,UMLCloneNode,EnterpriseServer,EnterpriseServer_eykklixyfh,
236,UMLCloneNode,CashDeskPC,CashDeskPC_qzlzrnuphm,
236,Move_Component_New_Node,Inventory,New-Node_nmigbbgnfn,
236,Move_Operation_Component,saleStartedEvent,CashDeskApplication,
236,UMLCloneNode,EnterpriseServer,EnterpriseServer_cmmxlufkyv,
258,Move_Operation_Component,rollInReceivedOrder,GUIStore,
258,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_jrthhndgtp,New-Node_vlxvlkqtug
258,Move_Operation_New_Component_New_Node,enterOrderID,New-Component_uelilmxxli,New-Node_pmzysjjajm
258,UMLCloneNode,EnterpriseServer,EnterpriseServer_eykklixyfh,
272,UMLCloneNode,CashDeskPC,CashDeskPC_uujkbisipb,
272,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
272,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
272,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
274,Move_Operation_Component,saleStartedEvent,Reporting,
274,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
274,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
274,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
288,Move_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_wvsfepgfny,New-Node_siqnntgmcf
288,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
288,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
288,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
292,UMLCloneNode,CashDeskPC,CashDeskPC_qzlzrnuphm,
292,Move_Component_New_Node,Inventory,New-Node_nmigbbgnfn,
292,Move_Operation_Component,saleStartedEvent,CashDeskApplication,
292,UMLCloneNode,EnterpriseServer,EnterpriseServer_cmmxlufkyv,
296,UMLCloneNode,CashDeskPC,CashDeskPC_uujkbisipb,
296,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
296,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
296,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
300,Move_Component_New_Node,GUIStore,New-Node_apvrjaygix,
300,UMLCloneNode,BarCodeScanner,BarCodeScanner_evaopnxfna,
300,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_gfmhzjvruy,New-Node_rjdajsjsmx
300,Move_Operation_New_Component_New_Node,startSale,New-Component_lybdmklazf,New-Node_ulzinywgri
310,Move_Operation_Component,createReport,AppStore,
310,Move_Operation_New_Component_New_Node,queryOrderById,New-Component_zweyvwogfb,New-Node_mqcdfvdvrb
310,Move_Component_New_Node,Inventory,New-Node_itenkjebyi,
310,Move_Operation_New_Component_New_Node,rollInReceivedOrder,New-Component_clzkmmuxgl,New-Node_xotrefjccs
