solID,perfQ,#changes,pas,reliability
4,-0.12950969273452245,10.95,12.0,-0.8389412024419832
10,-0.25763660357901574,15.080000000000002,4.0,-0.818268895831107
34,-0.16653588451206164,8.01,14.0,-0.8862087223736683
84,-0.16653588451206164,8.01,14.0,-0.8862087223736683
96,-0.19388221033011996,7.35,11.0,-0.047724777554475795
102,-0.16653588451206164,8.01,14.0,-0.8862087223736683
122,-0.2935215678224202,15.240000000000002,13.0,-0.0856617895167625
126,-0.27016492469569464,14.89,6.0,-0.8081474124213006
142,-0.16653588451206164,8.01,14.0,-0.8862087223736683
144,-0.27016492469569464,14.89,6.0,-0.8081474124213006
158,-0.12950969273452245,10.95,12.0,-0.8389412024419832
162,-0.16653588451206164,8.01,14.0,-0.8862087223736683
164,-0.27016492469569464,14.89,6.0,-0.8081474124213006
168,-0.27016492469569464,14.89,6.0,-0.8081474124213006
172,-0.19388221033011996,7.35,11.0,-0.047724777554475795
178,-0.21976946703424227,12.780000000000001,14.0,-0.0856617895167625
