solID,operation,target,to,where
Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_jssneoicfp,New-Node_gexnyjrkdf;Move_Operation_New_Component_New_Node,getMeanTimeToDeliveryReport,New-Component_qzedjdixud,New-Node_ajycjrigdk;Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_cuxazjddfr,New-Node_heohvmikvb;Move_Component_New_Node,Inventory,New-Node_mtwtbfwbrp,Move_Operation_Component,getProductWithStockItem,Persistence,;UMLCloneNode,EnterpriseServer,EnterpriseServer_zovrayussp,;Move_Component_New_Node,GUIStore,New-Node_mwpezjmixj,;Move_Operation_Component,getEnterpriseByID,DataStore,Move_Operation_Component,createReport,GUIReporting,;Move_Component_New_Node,Enterprise,New-Node_iujisvtokw,;Move_Operation_New_Component_New_Node,enterOrderID,New-Component_cvtvzylfvz,New-Node_asufdssqmt;Move_Component_New_Node,Persistence,New-Node_onxcoekmlx,Move_Component_New_Node,Inventory,New-Node_rmjxrtckjw,;Move_Component_New_Node,GUIStore,New-Node_cfpogemhsb,;Move_Operation_Component,scanProduct,PrinterController,;Move_Operation_New_Component_New_Node,queryOrderById,New-Component_cxcrrrvzvx,New-Node_rgmsuyxpvyMove_Operation_New_Component_New_Node,saleStartedEvent,New-Component_upvmkbsabq,New-Node_kquwgswiyy;Move_Component_New_Node,Enterprise,New-Node_bgilplvnnc,;Move_Operation_Component,rollInReceivedOrder,Enterprise,;Move_Operation_Component,rollInReceivedOrder,GUIStore,Move_Component_New_Node,Reporting,New-Node_rrwltsrgfp,;Move_Operation_New_Component_New_Node,createReport,New-Component_yxqoyzrqxl,New-Node_tacdxxnkwn;Move_Component_New_Node,GUIReporting,New-Node_rulhguefuv,;Move_Operation_New_Component_New_Node,createReport,New-Component_nxojwxixvz,New-Node_igfoggvvzwMove_Operation_New_Component_New_Node,getEnterpriseByID,New-Component_uxtklhwphm,New-Node_esnzwismgy;Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_idjsgdxidd,New-Node_olfoiwfkci;UMLCloneNode,CashBox,CashBox_egjffmlevx,;Move_Operation_Component,getTransactionContext,DataStore,UMLCloneNode,EnterpriseServer,EnterpriseServer_waqgswmcxt,;Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_erygxnszew,New-Node_bhxdjchbkf;UMLCloneNode,BarCodeScanner,BarCodeScanner_hwfysoeoxt,;Move_Component_New_Node,Inventory,New-Node_wnbvahsdnn,Move_Operation_New_Component_New_Node,saleStartedEvent,New-Component_vxwwttdhon,New-Node_bdgnxbedru;Move_Operation_Component,getEnterpriseByID,Persistence,;Move_Operation_Component,getEnterpriseByID,ScannerController,;Move_Operation_New_Component_New_Node,getProductWithStockItem,New-Component_vllekhctxe,New-Node_hnafzyevoeMove_Operation_Component,rollInReceivedOrder,GUIReporting,;Move_Operation_Component,getMeanTimeToDeliveryReport,ScannerController,;Move_Operation_Component,queryStockItem,Inventory,;Move_Component_New_Node,Reporting,New-Node_kmvcnxmuqn,UMLCloneNode,CashBox,CashBox_feszuqqcxi,;Move_Operation_Component,rollInReceivedOrder,GUIStore,;UMLCloneNode,BarCodeScanner,BarCodeScanner_chsuyrsaqs,;UMLCloneNode,BarCodeScanner,BarCodeScanner_hnydhjungj,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_hufmeflone,New-Node_yucpupzxvb;Move_Operation_New_Component_New_Node,createReport,New-Component_bfxhewnuoe,New-Node_ibohoqqjyd;Move_Operation_Component,getEnterpriseByID,Inventory,;Move_Component_New_Node,Enterprise,New-Node_guxuayvymd,Move_Component_New_Node,CashBoxController,New-Node_vopzuxvbty,;Move_Operation_Component,rollInReceivedOrder,CashDeskApplication,;Move_Component_New_Node,Reporting,New-Node_jptqcofakl,;Move_Operation_Component,getMeanTimeToDeliveryReport,Persistence,Move_Operation_New_Component_New_Node,queryStockItem,New-Component_xjypzkdyce,New-Node_uwhiebupth;Move_Component_New_Node,AppStore,New-Node_rfgtdeoxbh,;Move_Operation_Component,getProductWithStockItem,GUIStore,;Move_Operation_Component,queryOrderById,Reporting,Move_Operation_New_Component_New_Node,printRunningTotal,New-Component_bkfyplsiow,New-Node_fbqkihhnfz;Move_Operation_New_Component_New_Node,getTransaction,New-Component_quxabixsgn,New-Node_mnolludzed;UMLCloneNode,StoreServer,StoreServer_uafvgfkcon,;Move_Component_New_Node,Inventory,New-Node_kigbsilwtr,UMLCloneNode,EnterpriseClient,EnterpriseClient_wmlvqokgen,;Move_Operation_New_Component_New_Node,queryStockItem,New-Component_fvvarxelso,New-Node_aknkucfxjy;Move_Component_New_Node,Persistence,New-Node_ceammjftgy,;Move_Component_New_Node,DataStore,New-Node_fthbgafrxd,UMLCloneNode,StoreServer,StoreServer_eglmbxsesw,;Move_Operation_New_Component_New_Node,startSale,New-Component_smpdhdreol,New-Node_ykpyzrdtxk;Move_Operation_Component,queryStockItem,CashBoxController,;Move_Component_New_Node,AppStore,New-Node_ubxrjungsv,Move_Operation_New_Component_New_Node,getMeanTimeToDelivery,New-Component_kkbnshyoft,New-Node_jpasmpzdlj;Move_Component_New_Node,DataStore,New-Node_zyqscnzvbg,;Move_Operation_New_Component_New_Node,queryOrderById,New-Component_rcmiqypnxj,New-Node_btumuudeke;UMLCloneNode,EnterpriseClient,EnterpriseClient_ifgyredfjr,
