solID,perfQ,#changes,pas,reliability
2142,-0.04305987466922948,8.58,12.0,-0.8287640688120045
2146,-0.19110607451010683,9.43,10.0,-0.7108540114141064
2148,-0.30480269614672084,10.219999999999999,10.0,-0.04896488394183163
2149,-0.15668225511819753,6.15,9.0,-0.49234410642430065
2151,-0.07531359945057481,9.9,8.0,-0.11346532860630473
2160,-0.087228708082305,7.9799999999999995,12.0,-0.8249581288626738
2161,0.002355187072038776,5.08,13.0,-0.7558961309925962
2165,0.01032303857835494,10.25,6.0,-0.8653157672911319
2173,-0.12399327830018489,15.24,10.0,-0.7676671382747913
2175,-0.05757950980097804,8.8,6.0,-0.324197244493677
2182,-0.016831937752611256,8.96,8.0,-0.8461452189678085
2188,-0.2569421598634892,6.72,11.0,-0.816419312688455
2189,-0.08370417269845329,9.24,4.0,0.1611237941408739
2194,-0.09305927267612903,6.69,10.0,-0.5609164051789808
2196,-0.31416605050511504,14.13,3.0,-0.7339343198401731
2198,-0.012108604983902897,6.6899999999999995,12.0,-0.5192674172647831
2200,-0.012592025291868923,7.86,11.0,-0.8842567247528842
2206,-0.19943525383419106,10.48,9.0,-0.14169735715426204
2207,-0.19067172926064865,6.56,15.0,-0.7767939130729812
2208,-0.0049749733855128115,10.0,9.0,-0.8802374008637334
2209,-0.1606274873649031,13.5,6.0,-0.3064006024732692
2211,0.0639279453019695,6.53,10.0,-0.7300646637227243
2213,0.0320146640782134,8.639999999999999,8.0,-0.5623953302778815
2215,-0.3604624699050781,6.34,9.0,-0.03382528449489719
2217,0.009722849755926464,6.34,6.0,0.44777835964948076
2221,-0.34553449449346063,8.36,12.0,-0.48200802565545764
2225,-0.3112929663967458,12.620000000000001,11.0,-0.8586620849094212
2228,0.013807668106477485,8.639999999999999,8.0,-0.22153738660685074
2234,0.02388396517755841,6.69,7.0,-0.5038617584864133
2239,0.07063362159839637,7.7,9.0,-0.8118257534254508
