solID,perfQ,#changes,pas,reliability
1187,-0.09528927091118719,8.139999999999999,0.0,-0.7164307005627285
1452,-0.05883101907095728,8.139999999999999,1.0,-0.8465975606077715
1482,-0.05883101907095728,8.139999999999999,1.0,-0.8465975606077715
1510,-0.11761760604633609,9.15,1.0,-0.7886953206077715
1518,-0.05879407663457139,6.6899999999999995,1.0,-0.7886953206077715
1526,-0.09528927091118719,8.139999999999999,0.0,-0.7164307005627285
1544,-0.1535487559696109,8.14,1.0,-0.6580154205627285
1548,-0.09528927091118719,8.139999999999999,0.0,-0.7164307005627285
1552,-0.11761723595125251,8.14,1.0,-0.8465975606077715
1560,-0.05883101907095728,8.139999999999999,1.0,-0.8465975606077715
1564,-0.05879407663457139,9.15,1.0,-0.7886953206077715
1576,-0.11764705882352941,10.16,1.0,-0.6579247506077714
1580,-0.05883101907095728,8.139999999999999,1.0,-0.8465975606077715
1588,-0.05883101907095728,8.139999999999999,1.0,-0.8465975606077715
1592,-0.09528927091118719,8.139999999999999,0.0,-0.7164307005627285
1600,-0.11761760604633609,9.15,1.0,-0.7886953206077715
