solID,perfQ,#changes,pas,reliability
1746,-0.12310760091230556,4.54,0.0,-0.6514814205627285
1794,-0.11761763688780327,7.6000000000000005,1.0,-0.7886953206077715
1810,-0.1535487868110781,6.59,1.0,-0.6580154205627285
1832,-0.2123722853813756,6.8100000000000005,1.0,-0.6580154205627285
1850,-0.08514705743922588,6.59,1.0,-0.7856969869064596
1932,-0.17310381248377288,18.400000000000002,1.0,-0.7886953206077715
1938,-0.05882389950684829,12.559999999999999,1.0,-0.8471106006077714
1942,-0.179893746032259,5.99,1.0,-0.5931837602131009
1944,-0.18695644611896906,16.16,1.0,-0.7841346015909902
1958,-0.1535487559696109,4.35,1.0,-0.6580154205627285
1962,-0.15420210965194897,9.24,0.0,-0.4290784605627286
1966,-0.1535487868110781,10.059999999999999,1.0,-0.7886953206077715
1976,-0.11761723595125251,10.059999999999999,0.0,-0.7886953206077715
1994,-0.058823529411764705,8.01,0.0,-0.7895527926077714
1998,-0.05879407663457139,6.59,1.0,-0.7886953206077715
2002,-0.05882389950684829,12.559999999999999,1.0,-0.8471106006077714
