solID,perfQ,#changes,pas,reliability
5,-0.17724550849457862,13.280000000000001,5.0,-0.7632982278512023
12,-0.3019783121660168,8.14,13.0,-0.5840400365179975
15,-0.28880954802174336,14.16,5.0,-0.7751914561941395
32,-0.31201937708026034,8.14,10.0,-0.5843296280181068
84,-0.16952880892677738,11.86,11.0,-0.8183683303950589
92,0.07115878359581258,8.58,5.0,-0.8176230283171344
110,-0.22215471957591598,9.84,13.0,-0.763086383988203
114,-0.07034072824494418,7.95,12.0,-0.7838118900410574
136,-0.26798999718134836,14.07,6.0,-0.7647928867266062
140,-0.3019783121660168,8.14,13.0,-0.5840400365179975
154,-0.10878648308991704,8.139999999999999,10.0,-0.6034832282819865
162,-0.1091902043131898,8.389999999999999,10.0,-0.6932011197043005
170,-0.07034072824494418,7.95,12.0,-0.7838118900410574
174,0.07115878359581258,8.58,5.0,-0.8176230283171344
180,-0.1091903007463372,8.58,11.0,-0.8183683303950589
188,-0.12095313152734023,8.389999999999999,10.0,-0.8442409596715797
