solID,perfQ,#changes,pas,reliability
62,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
187,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
192,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
218,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
228,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
289,-0.1764411354581008,5.8,1.0,-0.57994696
474,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
480,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
482,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
502,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
580,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
581,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
814,-0.1764411354581008,5.8,1.0,-0.57994696
815,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
819,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
820,-3.1651678242152107E-6,13.89,1.0,-0.7913749206077715
