solID,perfQ,#changes,pas,reliability
210,-0.1901544524690115,7.0,1.0,-0.5914410870093395
231,-0.08516905507002402,4.54,1.0,-0.6482880437950429
339,-0.08516905507002402,4.54,1.0,-0.6482880437950429
341,-0.21240173815856891,7.95,1.0,-0.7582429105627285
351,-0.08516905507002402,4.54,1.0,-0.6482880437950429
361,-0.08514665650267512,4.54,1.0,-0.7854152769064596
380,-0.21240173815856891,7.95,1.0,-0.7582429105627285
392,-0.08516905507002402,4.54,1.0,-0.6482880437950429
394,-0.1901544524690115,7.0,1.0,-0.5914410870093395
398,-0.1901544524690115,7.0,1.0,-0.5914410870093395
582,-0.1901544524690115,7.0,1.0,-0.5914410870093395
809,-0.21240173815856891,7.95,1.0,-0.7582429105627285
810,-0.1901544524690115,7.0,1.0,-0.5914410870093395
812,-0.21240173815856891,7.95,1.0,-0.7582429105627285
813,-0.21240173815856891,7.95,1.0,-0.7582429105627285
816,-0.1901544524690115,7.0,1.0,-0.5914410870093395
