problem_name,q_indicator,value
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5609012611670136
nsgaii-train-ticket-bytime-1800000,IGD+,0.1359060641883326
nsgaii-train-ticket-bytime-1800000,IGD,0.12774864041111308
nsgaii-train-ticket-bytime-1800000,EP,0.43006975755214216
nsgaii-train-ticket-bytime-1800000,HV,0.3452714304065139
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.7447551629499003
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5609012611670136
nsgaii-train-ticket-bytime-1800000,IGD+,0.1359060641883326
nsgaii-train-ticket-bytime-1800000,IGD,0.12774864041111308
nsgaii-train-ticket-bytime-1800000,EP,0.43006975755214216
nsgaii-train-ticket-bytime-1800000,HV,0.3452714304065139
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.7447551629499003
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5609012611670136
nsgaii-train-ticket-bytime-1800000,IGD+,0.1359060641883326
nsgaii-train-ticket-bytime-1800000,IGD,0.12774864041111308
nsgaii-train-ticket-bytime-1800000,EP,0.43006975755214216
nsgaii-train-ticket-bytime-1800000,HV,0.3452714304065139
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.7447551629499003
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5609012611670136
nsgaii-train-ticket-bytime-1800000,IGD+,0.1359060641883326
nsgaii-train-ticket-bytime-1800000,IGD,0.12774864041111308
nsgaii-train-ticket-bytime-1800000,EP,0.43006975755214216
nsgaii-train-ticket-bytime-1800000,HV,0.3452714304065139
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.7447551629499003
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5609012611670136
nsgaii-train-ticket-bytime-1800000,IGD+,0.1359060641883326
nsgaii-train-ticket-bytime-1800000,IGD,0.12774864041111308
nsgaii-train-ticket-bytime-1800000,EP,0.43006975755214216
nsgaii-train-ticket-bytime-1800000,HV,0.3452714304065139
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.7447551629499003
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5609012611670136
nsgaii-train-ticket-bytime-1800000,IGD+,0.1359060641883326
nsgaii-train-ticket-bytime-1800000,IGD,0.12774864041111308
nsgaii-train-ticket-bytime-1800000,EP,0.43006975755214216
nsgaii-train-ticket-bytime-1800000,HV,0.3452714304065139
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.7447551629499003
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5913708257459245
nsgaii-train-ticket-bytime-1800000,IGD+,0.0249950276657155
nsgaii-train-ticket-bytime-1800000,IGD,0.47190194935528723
nsgaii-train-ticket-bytime-1800000,EP,0.14035343635925257
nsgaii-train-ticket-bytime-1800000,HV,0.6591294560107005
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.8604946014572092
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5913708257459245
nsgaii-train-ticket-bytime-1800000,IGD+,0.0249950276657155
nsgaii-train-ticket-bytime-1800000,IGD,0.47190194935528723
nsgaii-train-ticket-bytime-1800000,EP,0.14035343635925257
nsgaii-train-ticket-bytime-1800000,HV,0.6591294560107005
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.8604946014572092
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5913708257459245
nsgaii-train-ticket-bytime-1800000,IGD+,0.0249950276657155
nsgaii-train-ticket-bytime-1800000,IGD,0.47190194935528723
nsgaii-train-ticket-bytime-1800000,EP,0.14035343635925257
nsgaii-train-ticket-bytime-1800000,HV,0.6591294560107005
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.8604946014572092
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5913708257459245
nsgaii-train-ticket-bytime-1800000,IGD+,0.0249950276657155
nsgaii-train-ticket-bytime-1800000,IGD,0.47190194935528723
nsgaii-train-ticket-bytime-1800000,EP,0.14035343635925257
nsgaii-train-ticket-bytime-1800000,HV,0.6591294560107005
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.8604946014572092
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5913708257459245
nsgaii-train-ticket-bytime-1800000,IGD+,0.0249950276657155
nsgaii-train-ticket-bytime-1800000,IGD,0.47190194935528723
nsgaii-train-ticket-bytime-1800000,EP,0.14035343635925257
nsgaii-train-ticket-bytime-1800000,HV,0.6591294560107005
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.8604946014572092
nsgaii-train-ticket-bytime-1800000,SPREAD,0.5913708257459245
nsgaii-train-ticket-bytime-1800000,IGD+,0.0249950276657155
nsgaii-train-ticket-bytime-1800000,IGD,0.47190194935528723
nsgaii-train-ticket-bytime-1800000,EP,0.14035343635925257
nsgaii-train-ticket-bytime-1800000,HV,0.6591294560107005
nsgaii-train-ticket-bytime-1800000,GSPREAD,0.8604946014572092
