solID,perfQ,#changes,pas,reliability
1,-0.13645275071889568,9.15,13.0,-0.6002451842322957
5,-0.11911930926249056,11.729999999999999,7.0,-0.8753110972079426
12,-0.20632378628586392,7.510000000000001,13.0,-0.5265284253691367
14,0.015834433776707086,10.95,5.0,-0.8194604499017826
28,-0.12160540675637739,5.36,12.0,-0.7233266850274247
44,-0.0553937474546813,10.95,7.0,-0.8194604499017826
50,-0.26740675163001,14.98,4.0,-0.81973357658136
74,-0.25453807503351755,12.43,12.0,-0.8194966421698241
76,-0.26740675163001,14.98,4.0,-0.81973357658136
80,-0.20632378628586392,7.510000000000001,13.0,-0.5265284253691366
84,-0.0553937474546813,10.95,7.0,-0.8194604499017826
90,-0.11911930926249056,11.729999999999999,7.0,-0.8753110972079426
92,0.015834433776707086,10.95,5.0,-0.8194604499017826
98,-0.12160540675637739,5.36,12.0,-0.7233266850274247
106,-0.13645275071889568,9.15,13.0,-0.6002451842322957
114,-0.15968515418804843,11.61,11.0,-0.7477135623016561
