solID,operation,target,to,where
4,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
4,Move_Operation_Component,modify,Ticket-info,
4,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
4,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
17,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
17,Move_Operation_Component,modify,Ticket-info,
17,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
17,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
23,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
23,Move_Operation_Component,modify,Ticket-info,
23,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
23,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
45,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
45,Move_Operation_Component,modify,Ticket-info,
45,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
45,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
52,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
52,Move_Operation_Component,modify,Ticket-info,
52,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
52,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
57,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
57,Move_Operation_Component,modify,Ticket-info,
57,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
57,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
61,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
61,Move_Operation_Component,modify,Ticket-info,
61,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
61,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
65,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
65,Move_Operation_Component,modify,Ticket-info,
65,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
65,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
66,Move_Operation_New_Component_New_Node,findAll,New-Component_dvzecnectl,New-Node_yrizlzphke
66,Move_Operation_Component,modify,Ticket-info,
66,UMLCloneNode,continer-route-plan,continer-route-plan_avjatmlgox,
66,Move_Operation_New_Component_New_Node,login,New-Component_vgsauradft,New-Node_xrforhlzqj
