solID,perfQ,#changes,pas,reliability
8,-0.12110762929822683,8.139999999999999,1.0,-0.5239891168614167
9,-0.058823529411764705,6.78,1.0,-0.582031650045043
15,0.009613388758112964,12.62,0.0,-0.6668027526077714
24,0.009613388758112964,12.62,0.0,-0.6668027526077714
42,-0.058823529411764705,8.49,1.0,-0.23372455
46,-0.0,6.78,1.0,-0.582031650045043
56,-0.058823529411764705,6.78,1.0,-0.582031650045043
86,-0.0,6.78,1.0,-0.582031650045043
88,-0.12110762929822683,8.139999999999999,1.0,-0.5239891168614167
92,-0.058823529411764705,6.78,1.0,-0.582031650045043
100,0.009613388758112964,12.62,0.0,-0.6668027526077714
108,-0.058823529411764705,6.78,1.0,-0.582031650045043
112,-0.05879407663457139,10.38,1.0,-0.7886953206077715
120,-0.12110762929822683,8.139999999999999,1.0,-0.5239891168614167
128,0.009613388758112964,12.62,0.0,-0.6668027526077714
134,-0.14232376443605343,12.620000000000001,0.0,-0.5947592577426792
