solID,perfQ,#changes,pas,reliability
5,-0.058820262077108686,6.69,1.0,-0.582361122045043
12,-0.15358577740431392,8.14,1.0,-0.6603016055627285
14,-0.10693822479980349,15.17,0.0,-0.5907541322992227
16,-0.1014735427632137,11.61,0.0,-0.6580154205627285
24,-0.04978378355847096,11.700000000000001,1.0,-0.5907541322992227
28,-0.15358577740431392,8.14,1.0,-0.6603016055627285
48,-0.0726761630469609,11.700000000000001,1.0,-0.581004690045043
52,-0.15358577740431392,8.14,1.0,-0.6603016055627285
64,-0.10693822479980349,15.17,0.0,-0.5907541322992227
84,-0.0726761630469609,11.700000000000001,1.0,-0.581004690045043
94,-0.10693822479980349,15.17,0.0,-0.5907541322992227
96,-0.05882637227387564,4.54,1.0,-0.713131692045043
100,-0.11761723595125251,10.469999999999999,1.0,-0.7901363756077715
104,-0.1014735427632137,11.61,0.0,-0.6580154205627285
112,-0.10693822479980349,15.17,0.0,-0.5907541322992227
126,-0.15358577740431392,8.14,1.0,-0.6603016055627285
