solID,perfQ,#changes,pas,reliability
1914,-0.17644556157711755,5.55,0.0,-0.5315296605627285
1916,-0.17644556157711755,5.55,0.0,-0.5315296605627285
1930,-0.23526466486986553,9.27,1.0,-0.57994696
1942,-0.23526466486986553,9.27,1.0,-0.57994696
1988,-0.27119552369637384,18.62,1.0,-0.6588074205627286
2022,-0.19029373966677487,9.459999999999999,1.0,-0.713456940045043
2026,-0.176445532145472,11.48,0.0,-0.6614175606077715
2036,-0.23529411764705882,10.28,1.0,-0.44917639000000004
2040,-0.1535487559696109,10.47,1.0,-0.7886953206077715
2044,-0.058823529411764705,8.96,1.0,-0.650080290045043
2048,-0.23526397032575286,7.0,0.0,-0.6321136605627286
2052,-0.22622462791980533,18.62,1.0,-0.7841346015909902
2056,-0.2123722853813756,10.28,1.0,-0.7841346015909902
2060,-0.2123722853813756,9.459999999999999,1.0,-0.6588074205627286
2064,-0.19029373966677487,9.459999999999999,1.0,-0.713456940045043
2068,-0.22622491901657177,9.27,1.0,-0.6542467015459473
