problem_name,q_indicator,value
spea2-train-ticket-bytime-900000,SPREAD,0.6000383317873299
spea2-train-ticket-bytime-900000,IGD+,0.1811709037643329
spea2-train-ticket-bytime-900000,IGD,0.12849395977071715
spea2-train-ticket-bytime-900000,EP,0.43821346624431307
spea2-train-ticket-bytime-900000,HV,0.2947036376670055
spea2-train-ticket-bytime-900000,GSPREAD,0.7564446912429913
spea2-train-ticket-bytime-900000,SPREAD,0.6000383317873299
spea2-train-ticket-bytime-900000,IGD+,0.1811709037643329
spea2-train-ticket-bytime-900000,IGD,0.12849395977071715
spea2-train-ticket-bytime-900000,EP,0.43821346624431307
spea2-train-ticket-bytime-900000,HV,0.2947036376670055
spea2-train-ticket-bytime-900000,GSPREAD,0.7564446912429913
spea2-train-ticket-bytime-900000,SPREAD,0.6000383317873299
spea2-train-ticket-bytime-900000,IGD+,0.1811709037643329
spea2-train-ticket-bytime-900000,IGD,0.12849395977071715
spea2-train-ticket-bytime-900000,EP,0.43821346624431307
spea2-train-ticket-bytime-900000,HV,0.2947036376670055
spea2-train-ticket-bytime-900000,GSPREAD,0.7564446912429913
spea2-train-ticket-bytime-900000,SPREAD,0.6000383317873299
spea2-train-ticket-bytime-900000,IGD+,0.1811709037643329
spea2-train-ticket-bytime-900000,IGD,0.12849395977071715
spea2-train-ticket-bytime-900000,EP,0.43821346624431307
spea2-train-ticket-bytime-900000,HV,0.2947036376670055
spea2-train-ticket-bytime-900000,GSPREAD,0.7564446912429913
spea2-train-ticket-bytime-900000,SPREAD,0.6000383317873299
spea2-train-ticket-bytime-900000,IGD+,0.1811709037643329
spea2-train-ticket-bytime-900000,IGD,0.12849395977071715
spea2-train-ticket-bytime-900000,EP,0.43821346624431307
spea2-train-ticket-bytime-900000,HV,0.2947036376670055
spea2-train-ticket-bytime-900000,GSPREAD,0.7564446912429913
spea2-train-ticket-bytime-900000,SPREAD,0.6000383317873299
spea2-train-ticket-bytime-900000,IGD+,0.1811709037643329
spea2-train-ticket-bytime-900000,IGD,0.12849395977071715
spea2-train-ticket-bytime-900000,EP,0.43821346624431307
spea2-train-ticket-bytime-900000,HV,0.2947036376670055
spea2-train-ticket-bytime-900000,GSPREAD,0.7564446912429913
spea2-train-ticket-bytime-900000,SPREAD,0.6083824939200098
spea2-train-ticket-bytime-900000,IGD+,0.053381297171732005
spea2-train-ticket-bytime-900000,IGD,0.47182967641459816
spea2-train-ticket-bytime-900000,EP,0.18350780100822
spea2-train-ticket-bytime-900000,HV,0.5877868502017497
spea2-train-ticket-bytime-900000,GSPREAD,0.86585648720642
spea2-train-ticket-bytime-900000,SPREAD,0.6083824939200098
spea2-train-ticket-bytime-900000,IGD+,0.053381297171732005
spea2-train-ticket-bytime-900000,IGD,0.47182967641459816
spea2-train-ticket-bytime-900000,EP,0.18350780100822
spea2-train-ticket-bytime-900000,HV,0.5877868502017497
spea2-train-ticket-bytime-900000,GSPREAD,0.86585648720642
spea2-train-ticket-bytime-900000,SPREAD,0.6083824939200098
spea2-train-ticket-bytime-900000,IGD+,0.053381297171732005
spea2-train-ticket-bytime-900000,IGD,0.47182967641459816
spea2-train-ticket-bytime-900000,EP,0.18350780100822
spea2-train-ticket-bytime-900000,HV,0.5877868502017497
spea2-train-ticket-bytime-900000,GSPREAD,0.86585648720642
spea2-train-ticket-bytime-900000,SPREAD,0.6083824939200098
spea2-train-ticket-bytime-900000,IGD+,0.053381297171732005
spea2-train-ticket-bytime-900000,IGD,0.47182967641459816
spea2-train-ticket-bytime-900000,EP,0.18350780100822
spea2-train-ticket-bytime-900000,HV,0.5877868502017497
spea2-train-ticket-bytime-900000,GSPREAD,0.86585648720642
spea2-train-ticket-bytime-900000,SPREAD,0.6083824939200098
spea2-train-ticket-bytime-900000,IGD+,0.053381297171732005
spea2-train-ticket-bytime-900000,IGD,0.47182967641459816
spea2-train-ticket-bytime-900000,EP,0.18350780100822
spea2-train-ticket-bytime-900000,HV,0.5877868502017497
spea2-train-ticket-bytime-900000,GSPREAD,0.86585648720642
spea2-train-ticket-bytime-900000,SPREAD,0.6083824939200098
spea2-train-ticket-bytime-900000,IGD+,0.053381297171732005
spea2-train-ticket-bytime-900000,IGD,0.47182967641459816
spea2-train-ticket-bytime-900000,EP,0.18350780100822
spea2-train-ticket-bytime-900000,HV,0.5877868502017497
spea2-train-ticket-bytime-900000,GSPREAD,0.86585648720642
