solID,perfQ,#changes,pas,reliability
48,-0.3705641873921088,12.36,7.0,-0.11388107993831396
63,0.0966762926150171,13.34,2.0,-0.8486589351271313
102,-0.14327969565112333,6.88,2.0,-0.6436106207195951
110,-0.358675356715032,6.18,10.0,0.394897611891036
331,-0.16495928334712812,12.120000000000001,12.0,-0.921054634534348
352,-0.3017499343571203,8.14,5.0,-0.7589290955846553
363,-0.217801393716281,7.1899999999999995,8.0,-0.5378612541956639
373,-0.2550200929761481,6.72,10.0,-0.48647042821545766
383,-0.15371223985350038,7.949999999999999,4.0,-0.32549014080000743
394,-0.14882497906551065,7.04,7.0,-0.77507081819435
427,-0.1152583473200399,6.72,9.0,-0.9627585997644001
446,-0.008776273847008822,6.85,8.0,-0.8463019152627668
520,-0.1465491457335825,6.6899999999999995,6.0,-0.8313724747572349
561,-0.2414818352399546,8.68,2.0,-0.7336096604903972
569,-0.2974646855824112,7.54,11.0,-0.900329460428484
593,-0.030305181011555667,6.34,7.0,-0.7652543904715232
605,-0.4127341488172559,9.27,8.0,0.5074365324243847
610,-0.00728174495405261,6.53,11.0,-0.8585011282704734
616,-0.16079937965480212,7.95,4.0,0.4399465878411143
630,0.04340537440588486,4.92,11.0,-0.730497144398182
664,-0.2418986756915334,13.97,3.0,-0.763557580841403
690,-0.08150210375143745,7.04,2.0,-0.7763976101318469
708,-0.21512932167812832,7.539999999999999,9.0,-0.8179795432515552
713,-0.0956592827441276,6.5,10.0,-0.8199356438027164
750,-0.0665330376949757,5.05,12.0,-0.48430486926787764
769,0.11059579600478754,4.92,5.0,-0.11395685590493199
780,-0.07143178818527253,6.18,1.0,-0.0881268156484358
823,-0.23271211299352482,8.14,10.0,-0.8763876905389719
832,0.12838386540410834,6.72,4.0,-0.9398300028891456
845,-0.27068873937551097,7.9799999999999995,9.0,-0.8200665469264804
847,-0.048050579224210965,7.699999999999999,7.0,-0.9095338143400569
895,0.06196464188313792,6.56,6.0,-0.5046279352268139
916,-0.23622622262897236,7.539999999999999,10.0,-0.7848030464956883
947,-0.15611144346049968,7.539999999999999,9.0,-0.8389496154597326
956,-0.08238667733431,6.34,11.0,-0.834740526857723
971,-0.10134121649460157,15.55,4.0,-0.8332620874193062
984,-0.07069674761303275,5.4,8.0,-0.7875247092678775
1030,-0.013758427855255955,6.8500000000000005,8.0,-0.893230944153316
1047,-0.30775490240893694,18.07,3.0,-0.763086383988203
1070,-0.011636455293556879,6.18,9.0,-0.8293749526287378
1073,-0.36799987297458003,8.8,7.0,-0.32710863659443884
1077,-0.2996502271832456,5.9,11.0,-0.8208697005381768
1108,-0.3105492375341901,10.16,11.0,-0.8899558915636202
