solID,perfQ,#changes,pas,reliability
0,-0.1535785788418878,8.04,1.0,-0.7164307005627285
8,-0.009292885962442807,5.55,1.0,-0.7902555606077715
9,-0.14400000878671673,5.99,1.0,-0.51903079
39,-0.1535785788418878,8.04,1.0,-0.7164307005627285
40,-0.14400000878671673,5.99,1.0,-0.51903079
44,-0.14400000878671673,5.99,1.0,-0.51903079
45,-0.22625480357181538,7.82,1.0,-0.5226841315459473
48,-0.11712494718214182,18.490000000000002,0.0,-0.7886953206077715
52,-0.009292885962442807,5.55,1.0,-0.7902555606077715
53,-0.1535785788418878,8.04,1.0,-0.7164307005627285
57,-0.11428028307200817,13.57,0.0,-0.7886953206077715
63,-0.2124021699366192,6.8100000000000005,1.0,-0.51940039
72,-0.14400000878671673,5.99,1.0,-0.51903079
73,-0.22625480357181538,7.82,1.0,-0.5226841315459473
76,-0.14400000878671673,5.99,1.0,-0.51903079
77,-0.009292885962442807,5.55,1.0,-0.7902555606077715
