solID,perfQ,#changes,pas,reliability
0,-0.1314996924587256,5.989999999999999,1.0,-0.6530981915459473
4,-0.11761750494488188,10.290000000000001,1.0,-0.7124220600450429
8,-0.09630076448751157,11.61,0.0,-0.4290784605627286
14,-0.1535782087468042,18.810000000000002,1.0,-0.6888799996533036
17,-7.489659192577387E-6,9.24,1.0,-0.6606611263064597
25,-0.1535782087468042,18.810000000000002,1.0,-0.6888799996533036
30,-0.21215562170272,20.16,0.0,-0.3096176505627285
47,-0.1535782087468042,18.810000000000002,1.0,-0.6888799996533036
51,-0.1535782087468042,18.810000000000002,1.0,-0.6888799996533036
58,-0.1535782087468042,18.810000000000002,1.0,-0.6888799996533036
59,-0.1314996924587256,5.989999999999999,1.0,-0.6530981915459473
63,-0.09630076448751157,11.61,0.0,-0.4290784605627286
66,-0.09630076448751157,11.61,0.0,-0.4290784605627286
70,-0.21215562170272,20.16,0.0,-0.3096176505627285
71,-0.1314996924587256,5.989999999999999,1.0,-0.6530981915459473
74,-0.1176471884530369,16.880000000000003,0.0,-0.3062048505627286
