solID,perfQ,#changes,pas,reliability
15,-0.11843476271873771,7.0,0.0,-0.21944743000000005
63,-0.17993115870999152,22.22,1.0,-0.5250385168614167
70,-0.11843476271873771,7.0,0.0,-0.21944743000000005
124,-0.058831389166040866,4.54,1.0,-0.6588074205627286
132,-0.11843476271873771,7.0,0.0,-0.21944743000000005
133,-0.11843476271873771,7.0,0.0,-0.21944743000000005
135,-0.17993115870999152,22.22,1.0,-0.5250385168614167
158,-0.058831389166040866,4.54,1.0,-0.6588074205627286
159,-0.11843476271873771,7.0,0.0,-0.21944743000000005
162,-0.17993115870999152,22.22,1.0,-0.5250385168614167
163,-0.11843476271873771,7.0,0.0,-0.21944743000000005
166,-0.11843476271873771,7.0,0.0,-0.21944743000000005
167,-0.11843476271873771,7.0,0.0,-0.21944743000000005
170,-0.11764705882352941,3.91,1.0,-0.5280368505627285
171,-0.17993115870999152,22.22,1.0,-0.5250385168614167
174,-0.11843476271873771,7.0,0.0,-0.21944743000000005
