solID,perfQ,#changes,pas,reliability
46,-0.062291589545654676,4.54,1.0,-0.5261660848614167
82,-0.17480150006486195,10.28,0.0,-0.44838439
90,-0.11761723595125251,6.5,1.0,-0.8465975606077715
98,0.03246308978938481,4.54,1.0,-0.6568459849064596
104,0.03246308978938481,4.54,1.0,-0.6568459849064596
110,-0.11761723595125251,6.5,1.0,-0.8465975606077715
114,-0.11764713782184655,7.510000000000001,1.0,-0.7875468106077714
122,-0.11764713782184655,7.510000000000001,1.0,-0.7875468106077714
126,-0.062291589545654676,4.54,1.0,-0.5261660848614167
134,0.03246308978938481,4.54,1.0,-0.6568459849064596
138,-0.024691141127302613,13.89,1.0,-0.6568459849064596
144,-0.17480150006486195,10.28,0.0,-0.44838439
146,-0.062291589545654676,4.54,1.0,-0.5261660848614167
150,-0.11764705882352941,14.36,1.0,-0.44838439
158,0.03246308978938481,6.69,1.0,-0.6568459849064596
166,0.03246308978938481,4.54,1.0,-0.6568459849064596
