problem_name,q_indicator,value
spea2-simplified-cocome-bytime-1800000,SPREAD,0.4555283091837307
spea2-simplified-cocome-bytime-1800000,IGD+,0.15669585121350194
spea2-simplified-cocome-bytime-1800000,IGD,0.03380043312442186
spea2-simplified-cocome-bytime-1800000,EP,0.27540650406504064
spea2-simplified-cocome-bytime-1800000,HV,0.3026312176707441
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.5222555125473172
spea2-simplified-cocome-bytime-1800000,SPREAD,0.4555283091837307
spea2-simplified-cocome-bytime-1800000,IGD+,0.15669585121350194
spea2-simplified-cocome-bytime-1800000,IGD,0.03380043312442186
spea2-simplified-cocome-bytime-1800000,EP,0.27540650406504064
spea2-simplified-cocome-bytime-1800000,HV,0.3026312176707441
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.5222555125473172
spea2-simplified-cocome-bytime-1800000,SPREAD,0.4555283091837307
spea2-simplified-cocome-bytime-1800000,IGD+,0.15669585121350194
spea2-simplified-cocome-bytime-1800000,IGD,0.03380043312442186
spea2-simplified-cocome-bytime-1800000,EP,0.27540650406504064
spea2-simplified-cocome-bytime-1800000,HV,0.3026312176707441
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.5222555125473172
spea2-simplified-cocome-bytime-1800000,SPREAD,0.4555283091837307
spea2-simplified-cocome-bytime-1800000,IGD+,0.15669585121350194
spea2-simplified-cocome-bytime-1800000,IGD,0.03380043312442186
spea2-simplified-cocome-bytime-1800000,EP,0.27540650406504064
spea2-simplified-cocome-bytime-1800000,HV,0.3026312176707441
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.5222555125473172
spea2-simplified-cocome-bytime-1800000,SPREAD,0.4555283091837307
spea2-simplified-cocome-bytime-1800000,IGD+,0.15669585121350194
spea2-simplified-cocome-bytime-1800000,IGD,0.03380043312442186
spea2-simplified-cocome-bytime-1800000,EP,0.27540650406504064
spea2-simplified-cocome-bytime-1800000,HV,0.3026312176707441
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.5222555125473172
spea2-simplified-cocome-bytime-1800000,SPREAD,0.4555283091837307
spea2-simplified-cocome-bytime-1800000,IGD+,0.15669585121350194
spea2-simplified-cocome-bytime-1800000,IGD,0.03380043312442186
spea2-simplified-cocome-bytime-1800000,EP,0.27540650406504064
spea2-simplified-cocome-bytime-1800000,HV,0.3026312176707441
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.5222555125473172
spea2-simplified-cocome-bytime-1800000,SPREAD,0.8327576163974973
spea2-simplified-cocome-bytime-1800000,IGD+,1.3089749183829147
spea2-simplified-cocome-bytime-1800000,IGD,0.20380429781023718
spea2-simplified-cocome-bytime-1800000,EP,1.3385653113094396
spea2-simplified-cocome-bytime-1800000,HV,0.0
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.6945945538436685
spea2-simplified-cocome-bytime-1800000,SPREAD,0.8327576163974973
spea2-simplified-cocome-bytime-1800000,IGD+,1.3089749183829147
spea2-simplified-cocome-bytime-1800000,IGD,0.20380429781023718
spea2-simplified-cocome-bytime-1800000,EP,1.3385653113094396
spea2-simplified-cocome-bytime-1800000,HV,0.0
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.6945945538436685
spea2-simplified-cocome-bytime-1800000,SPREAD,0.8327576163974973
spea2-simplified-cocome-bytime-1800000,IGD+,1.3089749183829147
spea2-simplified-cocome-bytime-1800000,IGD,0.20380429781023718
spea2-simplified-cocome-bytime-1800000,EP,1.3385653113094396
spea2-simplified-cocome-bytime-1800000,HV,0.0
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.6945945538436685
spea2-simplified-cocome-bytime-1800000,SPREAD,0.8327576163974973
spea2-simplified-cocome-bytime-1800000,IGD+,1.3089749183829147
spea2-simplified-cocome-bytime-1800000,IGD,0.20380429781023718
spea2-simplified-cocome-bytime-1800000,EP,1.3385653113094396
spea2-simplified-cocome-bytime-1800000,HV,0.0
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.6945945538436685
spea2-simplified-cocome-bytime-1800000,SPREAD,0.8327576163974973
spea2-simplified-cocome-bytime-1800000,IGD+,1.3089749183829147
spea2-simplified-cocome-bytime-1800000,IGD,0.20380429781023718
spea2-simplified-cocome-bytime-1800000,EP,1.3385653113094396
spea2-simplified-cocome-bytime-1800000,HV,0.0
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.6945945538436685
spea2-simplified-cocome-bytime-1800000,SPREAD,0.8327576163974973
spea2-simplified-cocome-bytime-1800000,IGD+,1.3089749183829147
spea2-simplified-cocome-bytime-1800000,IGD,0.20380429781023718
spea2-simplified-cocome-bytime-1800000,EP,1.3385653113094396
spea2-simplified-cocome-bytime-1800000,HV,0.0
spea2-simplified-cocome-bytime-1800000,GSPREAD,0.6945945538436685
