solID,perfQ,#changes,pas,reliability
20,-0.15358535915626112,10.469999999999999,2.0,-0.6559074591909902
44,-0.1535782087468042,10.19,1.0,-0.6286208505627285
78,-0.11598541403511717,10.469999999999999,0.0,-0.6559074591909902
90,-0.15358535915626112,10.469999999999999,2.0,-0.6559074591909902
96,-0.23526429477478192,7.0,1.0,-0.6202196600450429
104,-0.1535782087468042,10.19,1.0,-0.6286208505627285
114,-0.11598541403511717,10.469999999999999,0.0,-0.6559074591909902
126,-0.23526429477478192,7.0,1.0,-0.6202196600450429
128,-0.15358603907455826,5.99,1.0,-0.58529032
132,-0.1333292129791992,4.54,1.0,-0.7834320677426793
134,-0.0745060536625181,3.09,1.0,-0.7255298277426793
138,0.04914496469024042,8.229999999999999,0.0,-0.7915557606077714
142,-0.15358603907455826,5.99,1.0,-0.58529032
144,-0.0745060536625181,3.09,1.0,-0.7255298277426793
148,-0.1333292129791992,4.54,1.0,-0.7834320677426793
156,-0.15358535915626112,10.469999999999999,2.0,-0.6559074591909902
