solID,perfQ,#changes,pas,reliability
88,-0.10802760757407977,8.01,0.0,-0.587942292045043
100,-0.09038737950585392,5.99,2.0,-0.6546605768614167
102,-0.1314996924587256,18.810000000000002,0.0,-0.2994448915459473
116,-0.1577622130307643,5.55,1.0,-0.5351630685627285
118,-0.11764705882352941,5.359999999999999,1.0,-0.5272448505627285
122,-0.17647058823529413,19.82,0.0,-0.30400561056272857
126,-0.058793706539487796,6.6899999999999995,1.0,-0.5838632100450429
134,-0.09038725998343367,4.54,3.0,-0.6463475937950429
136,-0.17644100251712877,5.55,1.0,-0.5332435005627285
144,-0.1764710200133444,8.83,1.0,-0.5790642900450429
146,-0.09038725998343367,4.54,3.0,-0.6463475937950429
150,-0.17647058823529413,19.82,0.0,-0.30400561056272857
162,-0.15358606850108036,8.04,1.0,-0.7593914205627286
166,-0.1314996924587256,18.810000000000002,0.0,-0.2994448915459473
170,-0.1577622130307643,5.55,1.0,-0.5351630685627285
